repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,100,2,6,70552510,0,0,0,0,83085022,73348000,160933906,0,0,0,0,222523756,248123460,8248036,0,0,0,0,9367435,9581592,5129603,0,0,0,0,5284242,4934032
10,10,100,1,0,8,800,176,101,2,6,69402541,0,0,0,0,82920544,73161501,160933906,0,0,0,0,222523755,248123460,8257344,0,0,0,0,9386168,9570364,5024532,0,0,0,0,5199162,4871318
10,10,100,1,0,8,800,176,102,2,6,71958273,0,0,0,0,83415981,73116969,160933906,0,0,0,0,222523755,248123461,8429963,0,0,0,0,9633052,9819669,5251462,0,0,0,0,5313225,4990045
10,10,100,1,0,8,800,176,103,2,6,69397687,0,0,0,0,82855301,72984276,160933906,0,0,0,0,222523756,248123460,8220047,0,0,0,0,9366418,9542956,5047689,0,0,0,0,5184371,4851704
10,10,100,1,0,8,800,176,104,2,6,70763220,0,0,0,0,83276301,73100527,160933906,0,0,0,0,222523755,248123460,8379374,0,0,0,0,9611279,9745547,5225958,0,0,0,0,5343160,4989875
10,10,100,1,0,8,800,176,105,2,6,69496492,0,0,0,0,83164737,73518828,160933906,0,0,0,0,222523755,248123460,8250570,0,0,0,0,9414395,9616418,5028654,0,0,0,0,5227465,4895341
10,10,100,1,0,8,800,176,106,2,6,70412829,0,0,0,0,83301792,73388973,160933906,0,0,0,0,222523756,248123460,8414651,0,0,0,0,9677930,9847769,5230126,0,0,0,0,5351052,5009165
10,10,100,1,0,8,800,176,107,2,6,70449944,0,0,0,0,83258888,73191679,160933906,0,0,0,0,222523755,248123460,8116008,0,0,0,0,9350132,9523096,4832811,0,0,0,0,5095101,4751933
10,10,100,1,0,8,800,176,108,2,6,70194559,0,0,0,0,83610354,73093051,160933906,0,0,0,0,222523756,248123460,8379792,0,0,0,0,9611072,9819044,5223222,0,0,0,0,5375970,4995637
10,10,100,1,0,8,800,176,109,2,6,70323835,0,0,0,0,82753344,73125230,160933906,0,0,0,0,222523755,248123460,8132029,0,0,0,0,9398389,9610778,4807473,0,0,0,0,5053379,4793321
10,10,100,1,0,8,800,176,110,2,6,71260999,0,0,0,0,83226453,73391798,160933906,0,0,0,0,222523756,248123460,8414619,0,0,0,0,9652121,9799221,5246810,0,0,0,0,5313831,4974982
10,10,100,1,0,8,800,176,111,2,6,70396893,0,0,0,0,83048145,73371707,160933906,0,0,0,0,222523755,248123460,8094002,0,0,0,0,9375653,9541388,4810279,0,0,0,0,5078713,4759418
10,10,100,1,0,8,800,176,112,2,6,70085715,0,0,0,0,83209631,73638155,160933906,0,0,0,0,222523755,248123460,8408023,0,0,0,0,9643460,9814567,5217647,0,0,0,0,5304964,4954069
10,10,100,1,0,8,800,176,113,2,6,70920848,0,0,0,0,82717288,73357654,160933906,0,0,0,0,222523755,248123460,8263790,0,0,0,0,9404087,9542092,5088596,0,0,0,0,5201584,4860323
10,10,100,1,0,8,800,176,114,2,6,71773831,0,0,0,0,83127393,73713391,160933906,0,0,0,0,222523756,248123460,8295166,0,0,0,0,9378355,9586422,5144328,0,0,0,0,5235775,4880907
10,10,100,1,0,8,800,176,115,2,6,71760952,0,0,0,0,83515104,73561952,160933906,0,0,0,0,222523755,248123460,8285776,0,0,0,0,9372973,9474002,5096871,0,0,0,0,5305947,4876226
10,10,100,1,0,8,800,176,116,2,6,71051813,0,0,0,0,84265005,73645302,160933906,0,0,0,0,222523755,248123460,8427526,0,0,0,0,9540191,9680315,5250839,0,0,0,0,5500975,5095934
10,10,100,1,0,8,800,176,117,2,6,70378914,0,0,0,0,82888867,73150115,160933906,0,0,0,0,222523755,248123460,8095261,0,0,0,0,9360700,9586967,4887488,0,0,0,0,5088841,4804677
10,10,100,1,0,8,800,176,118,2,6,70394384,0,0,0,0,83143152,73546912,160933906,0,0,0,0,222523755,248123460,8254075,0,0,0,0,9374018,9557402,5049621,0,0,0,0,5276833,4885274
