repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,72,2,6,70820422,0,0,0,0,81767615,71440138,125745116,0,0,0,0,195237256,233637047,8191802,0,0,0,0,9439653,9583754,4826246,0,0,0,0,5259560,5033894
10,10,100,1,0,8,800,176,73,2,6,71072980,0,0,0,0,81154883,71532210,125745117,0,0,0,0,195237256,233637047,8237874,0,0,0,0,9470095,9588519,4774666,0,0,0,0,5105453,4866622
10,10,100,1,0,8,800,176,74,2,6,71272281,0,0,0,0,81464119,71516298,125745116,0,0,0,0,195237256,233637047,8243419,0,0,0,0,9428916,9528641,4906589,0,0,0,0,5171481,4883876
10,10,100,1,0,8,800,176,75,2,6,70438323,0,0,0,0,81511454,71555704,125745116,0,0,0,0,195237256,233637047,8598493,0,0,0,0,9695155,9834526,5092651,0,0,0,0,5318494,5056529
10,10,100,1,0,8,800,176,76,2,6,72569303,0,0,0,0,81422771,71514536,125745116,0,0,0,0,195237256,233637047,8307338,0,0,0,0,9444988,9524216,5053991,0,0,0,0,5220613,4883002
10,10,100,1,0,8,800,176,77,2,6,70848513,0,0,0,0,81502500,71765489,125745116,0,0,0,0,195237256,233637047,8602898,0,0,0,0,9771690,9903193,5106372,0,0,0,0,5345187,5067144
10,10,100,1,0,8,800,176,78,2,6,71219323,0,0,0,0,81118514,71177128,125745116,0,0,0,0,195237256,233637047,8238625,0,0,0,0,9394120,9541426,4871055,0,0,0,0,5161217,4888045
10,10,100,1,0,8,800,176,79,2,6,70844613,0,0,0,0,81324684,71803300,125745116,0,0,0,0,195237256,233637047,8585506,0,0,0,0,9708749,9789431,5131700,0,0,0,0,5313555,5041836
10,10,100,1,0,8,800,176,80,2,6,70483612,0,0,0,0,81047045,71171541,125745116,0,0,0,0,195237257,233637047,8248046,0,0,0,0,9362314,9492569,4867839,0,0,0,0,5119520,4863296
10,10,100,1,0,8,800,176,81,2,6,70546873,0,0,0,0,80778591,71271722,125745116,0,0,0,0,195237256,233637047,8212971,0,0,0,0,9378381,9473181,4795669,0,0,0,0,5040384,4836514
10,10,100,1,0,8,800,176,82,2,6,70579425,0,0,0,0,81283253,71316737,125745116,0,0,0,0,195237256,233637047,8260432,0,0,0,0,9486742,9619835,4751733,0,0,0,0,5151804,4905268
10,10,100,1,0,8,800,176,83,2,6,70326504,0,0,0,0,81722436,71406137,125745116,0,0,0,0,195237256,233637047,8240308,0,0,0,0,9336894,9590193,4734707,0,0,0,0,5063708,4814954
10,10,100,1,0,8,800,176,84,2,6,70649244,0,0,0,0,81458822,71407423,125745116,0,0,0,0,195237256,233637047,8244205,0,0,0,0,9410417,9589530,4784046,0,0,0,0,5106695,4819022
10,10,100,1,0,8,800,176,85,2,6,71223241,0,0,0,0,81175261,71518754,125745116,0,0,0,0,195237256,233637047,8230537,0,0,0,0,9418602,9530801,4798643,0,0,0,0,5121468,4865864
10,10,100,1,0,8,800,176,86,2,6,70911251,0,0,0,0,81163567,71786408,125745116,0,0,0,0,195237256,233637047,8245528,0,0,0,0,9435444,9553050,4777775,0,0,0,0,5102636,4825733
10,10,100,1,0,8,800,176,87,2,6,71957454,0,0,0,0,81471614,71582143,125745117,0,0,0,0,195237258,233637048,8269374,0,0,0,0,9392017,9472130,4987664,0,0,0,0,5200507,4876697
10,10,100,1,0,8,800,176,88,2,6,70138448,0,0,0,0,81314528,72378709,125745116,0,0,0,0,195237256,233637048,8243849,0,0,0,0,9430079,9537238,4744033,0,0,0,0,5019392,4795762
10,10,100,1,0,8,800,176,89,2,6,70412767,0,0,0,0,80855795,71460560,125745116,0,0,0,0,195237256,233637047,8356408,0,0,0,0,9427100,9529527,5006049,0,0,0,0,5227130,4911877
